,film_id,title,release_year,rental_duration,rental_rate,length,replacement_cost,rating,special_features,language,amount,count_payment,category_count,actor_count
839,840,STAMPEDE DISTURBING,2006,5,0.99,75,26.99,R,"Commentaries,Deleted Scenes,Behind the Scenes",English             ,32.86,14,1,6.0
840,841,STAR OPERATION,2006,5,2.99,181,9.99,PG,Commentaries,English             ,86.79,21,1,5.0
841,842,STATE WASTELAND,2006,4,2.99,113,13.99,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",English             ,61.88,13,1,7.0
842,843,STEEL SANTA,2006,4,4.99,143,15.99,NC-17,"Commentaries,Deleted Scenes",English             ,141.77,23,1,3.0
843,844,STEERS ARMAGEDDON,2006,6,4.99,140,16.99,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",English             ,85.85,15,1,4.0
844,845,STEPMOM DREAM,2006,7,4.99,48,9.99,NC-17,"Deleted Scenes,Behind the Scenes",English             ,104.8,20,1,4.0
845,846,STING PERSONAL,2006,3,4.99,93,9.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",English             ,159.79,21,1,7.0
846,847,STOCK GLASS,2006,7,2.99,160,10.99,PG,Commentaries,English             ,45.86,14,1,7.0
847,848,STONE FIRE,2006,3,0.99,94,19.99,G,Trailers,English             ,39.89,11,1,1.0
848,849,STORM HAPPINESS,2006,6,0.99,57,28.99,NC-17,"Trailers,Commentaries,Behind the Scenes",English             ,46.71,29,1,8.0
849,850,STORY SIDE,2006,7,0.99,163,27.99,R,"Trailers,Behind the Scenes",English             ,39.72,28,1,5.0
850,851,STRAIGHT HOURS,2006,3,0.99,151,19.99,R,"Commentaries,Behind the Scenes",English             ,57.8,20,1,3.0
851,852,STRANGELOVE DESIRE,2006,4,0.99,103,27.99,NC-17,"Trailers,Commentaries,Deleted Scenes",English             ,86.76,24,1,9.0
852,853,STRANGER STRANGERS,2006,3,4.99,139,12.99,G,"Commentaries,Deleted Scenes",English             ,75.89,11,1,9.0
853,854,STRANGERS GRAFFITI,2006,4,4.99,119,22.99,R,"Trailers,Behind the Scenes",English             ,123.83,17,1,5.0
854,855,STREAK RIDGEMONT,2006,7,0.99,132,28.99,PG-13,"Trailers,Behind the Scenes",English             ,24.84,16,1,3.0
855,856,STREETCAR INTENTIONS,2006,5,4.99,73,11.99,R,Commentaries,English             ,148.75,25,1,7.0
856,857,STRICTLY SCARFACE,2006,3,2.99,144,24.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",English             ,113.77,23,1,4.0
857,858,SUBMARINE BED,2006,5,4.99,127,21.99,R,Trailers,English             ,88.85,15,1,11.0
858,859,SUGAR WONKA,2006,3,4.99,114,20.99,PG,"Trailers,Commentaries,Behind the Scenes",English             ,105.83,17,1,5.0
859,860,SUICIDES SILENCE,2006,4,4.99,93,13.99,G,Deleted Scenes,English             ,,0,1,3.0
860,861,SUIT WALLS,2006,3,4.99,111,12.99,R,Commentaries,English             ,147.79,21,1,5.0
861,862,SUMMER SCARFACE,2006,5,0.99,53,25.99,G,"Deleted Scenes,Behind the Scenes",English             ,34.84,16,1,8.0
862,863,SUN CONFESSIONS,2006,5,0.99,141,9.99,R,"Trailers,Behind the Scenes",English             ,53.75,25,1,5.0
863,864,SUNDANCE INVASION,2006,5,0.99,92,21.99,NC-17,"Commentaries,Behind the Scenes",English             ,41.81,19,1,7.0
864,865,SUNRISE LEAGUE,2006,3,4.99,135,19.99,PG-13,Behind the Scenes,English             ,170.76,24,1,5.0
865,866,SUNSET RACER,2006,6,0.99,48,28.99,NC-17,"Commentaries,Behind the Scenes",English             ,12.92,8,1,3.0
866,867,SUPER WYOMING,2006,5,4.99,58,10.99,PG,"Trailers,Commentaries,Behind the Scenes",English             ,86.87,13,1,3.0
867,868,SUPERFLY TRIP,2006,5,0.99,114,27.99,PG,"Commentaries,Behind the Scenes",English             ,17.9,10,1,7.0
868,869,SUSPECTS QUILLS,2006,4,2.99,47,22.99,PG,Trailers,English             ,133.7,30,1,8.0
869,870,SWARM GOLD,2006,4,0.99,123,12.99,PG-13,"Trailers,Commentaries",English             ,71.73,27,1,6.0
870,871,SWEDEN SHINING,2006,6,4.99,176,19.99,PG,"Deleted Scenes,Behind the Scenes",English             ,111.81,18,1,5.0
871,872,SWEET BROTHERHOOD,2006,3,2.99,185,27.99,R,Deleted Scenes,English             ,81.85,15,1,6.0
872,873,SWEETHEARTS SUSPECTS,2006,3,0.99,108,13.99,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",English             ,98.71,29,1,5.0
873,874,TADPOLE PARK,2006,6,2.99,155,13.99,PG,"Trailers,Commentaries",English             ,,0,1,8.0
874,875,TALENTED HOMICIDE,2006,6,0.99,173,9.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes",English             ,39.71,29,1,5.0
875,876,TARZAN VIDEOTAPE,2006,3,2.99,91,11.99,PG-13,Trailers,English             ,40.92,8,1,3.0
876,877,TAXI KICK,2006,4,0.99,64,23.99,PG-13,"Commentaries,Deleted Scenes",English             ,34.83,17,1,6.0
877,878,TEEN APOLLO,2006,3,4.99,74,25.99,G,"Trailers,Deleted Scenes,Behind the Scenes",English             ,127.83,17,1,5.0
878,879,TELEGRAPH VOYAGE,2006,3,4.99,148,20.99,PG,Commentaries,English             ,231.73,27,1,7.0
879,917,TUXEDO MILE,2006,3,2.99,152,24.99,R,"Commentaries,Deleted Scenes,Behind the Scenes",English             ,76.87,13,1,3.0
880,880,TELEMARK HEARTBREAKERS,2006,6,2.99,152,9.99,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",English             ,91.75,25,1,11.0
881,881,TEMPLE ATTRACTION,2006,5,4.99,71,13.99,PG,"Commentaries,Deleted Scenes",English             ,70.88,12,1,5.0
882,882,TENENBAUMS COMMAND,2006,4,0.99,99,24.99,PG-13,"Trailers,Commentaries",English             ,20.87,13,1,5.0
883,883,TEQUILA PAST,2006,6,4.99,53,17.99,PG,"Commentaries,Behind the Scenes",English             ,32.94,6,1,3.0
884,884,TERMINATOR CLUB,2006,5,4.99,88,11.99,R,"Trailers,Deleted Scenes,Behind the Scenes",English             ,39.94,6,1,2.0
885,885,TEXAS WATCH,2006,7,0.99,179,22.99,NC-17,Trailers,English             ,5.94,6,1,6.0
886,886,THEORY MERMAID,2006,5,0.99,184,9.99,PG-13,"Deleted Scenes,Behind the Scenes",English             ,30.88,11,1,6.0
887,887,THIEF PELICAN,2006,5,4.99,135,28.99,PG-13,"Deleted Scenes,Behind the Scenes",English             ,117.81,19,1,7.0
888,888,THIN SAGEBRUSH,2006,5,4.99,53,9.99,PG-13,Behind the Scenes,English             ,73.89,11,1,2.0
889,889,TIES HUNGER,2006,3,4.99,111,28.99,R,Deleted Scenes,English             ,80.89,11,1,6.0
890,890,TIGHTS DAWN,2006,5,0.99,172,14.99,R,"Trailers,Behind the Scenes",English             ,60.74,26,1,5.0
891,891,TIMBERLAND SKY,2006,3,0.99,69,13.99,G,Commentaries,English             ,123.69,31,1,4.0
892,892,TITANIC BOONDOCK,2006,3,4.99,104,18.99,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",English             ,154.77,23,1,12.0
893,893,TITANS JERK,2006,4,4.99,91,11.99,PG,Behind the Scenes,English             ,201.71,29,1,7.0
894,894,TOMATOES HELLFIGHTERS,2006,6,0.99,68,23.99,PG,Behind the Scenes,English             ,19.86,14,1,9.0
895,895,TOMORROW HUSTLER,2006,3,2.99,142,21.99,R,Commentaries,English             ,110.75,25,1,6.0
896,896,TOOTSIE PILOT,2006,3,0.99,157,10.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes",English             ,39.85,15,1,5.0
897,897,TORQUE BOUND,2006,3,4.99,179,27.99,G,"Trailers,Commentaries",English             ,198.72,27,1,5.0
898,898,TOURIST PELICAN,2006,4,4.99,152,18.99,PG-13,Deleted Scenes,English             ,141.78,22,1,3.0
899,899,TOWERS HURRICANE,2006,7,0.99,144,14.99,NC-17,"Commentaries,Behind the Scenes",English             ,12.89,11,1,4.0
900,900,TOWN ARK,2006,6,2.99,136,17.99,R,Behind the Scenes,English             ,49.86,14,1,4.0
901,901,TRACY CIDER,2006,3,0.99,142,29.99,G,"Trailers,Commentaries,Behind the Scenes",English             ,85.74,26,1,3.0
902,902,TRADING PINOCCHIO,2006,6,4.99,170,22.99,PG,"Trailers,Deleted Scenes,Behind the Scenes",English             ,147.75,25,1,3.0
903,903,TRAFFIC HOBBIT,2006,5,4.99,139,13.99,G,"Trailers,Commentaries",English             ,24.95,5,1,4.0
904,904,TRAIN BUNCH,2006,3,4.99,71,26.99,R,"Trailers,Deleted Scenes",English             ,24.96,4,1,4.0
905,905,TRAINSPOTTING STRANGERS,2006,7,4.99,132,10.99,PG-13,Trailers,English             ,58.89,11,1,4.0
906,906,TRAMP OTHERS,2006,4,0.99,171,27.99,PG,Deleted Scenes,English             ,47.8,20,1,6.0
907,907,TRANSLATION SUMMER,2006,4,0.99,168,10.99,PG-13,Trailers,English             ,33.85,15,1,3.0
908,908,TRAP GUYS,2006,3,4.99,110,11.99,G,"Commentaries,Behind the Scenes",English             ,126.84,16,1,7.0
909,909,TREASURE COMMAND,2006,3,0.99,102,28.99,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",English             ,,0,1,7.0
910,910,TREATMENT JEKYLL,2006,3,0.99,87,19.99,PG,"Trailers,Deleted Scenes,Behind the Scenes",English             ,12.93,7,1,5.0
911,911,TRIP NEWTON,2006,7,4.99,64,14.99,PG-13,"Commentaries,Deleted Scenes",English             ,145.72,28,1,4.0
912,912,TROJAN TOMORROW,2006,3,2.99,52,9.99,PG,"Commentaries,Deleted Scenes",English             ,81.8,19,1,8.0
913,913,TROOPERS METAL,2006,3,0.99,115,20.99,R,"Deleted Scenes,Behind the Scenes",English             ,46.86,14,1,5.0
914,914,TROUBLE DATE,2006,6,2.99,61,13.99,PG,"Trailers,Commentaries,Behind the Scenes",English             ,79.78,23,1,8.0
915,915,TRUMAN CRAZY,2006,7,4.99,92,9.99,G,"Trailers,Commentaries",English             ,121.77,23,1,6.0
916,916,TURN STAR,2006,3,2.99,80,10.99,G,"Commentaries,Behind the Scenes",English             ,70.86,14,1,3.0
917,918,TWISTED PIRATES,2006,4,4.99,152,23.99,PG,"Trailers,Commentaries,Deleted Scenes",English             ,66.89,11,1,3.0
918,919,TYCOON GATHERING,2006,3,4.99,82,17.99,G,"Trailers,Commentaries,Deleted Scenes",English             ,103.88,12,1,6.0
919,920,UNBREAKABLE KARATE,2006,3,0.99,62,16.99,G,"Deleted Scenes,Behind the Scenes",English             ,82.79,21,1,8.0
920,921,UNCUT SUICIDES,2006,7,2.99,172,29.99,PG-13,"Trailers,Commentaries,Behind the Scenes",English             ,45.86,14,1,7.0
921,922,UNDEFEATED DALMATIONS,2006,7,4.99,107,22.99,PG-13,Commentaries,English             ,114.79,21,1,3.0
922,923,UNFAITHFUL KILL,2006,7,2.99,78,12.99,R,"Commentaries,Deleted Scenes",English             ,26.92,8,1,8.0
923,924,UNFORGIVEN ZOOLANDER,2006,7,0.99,129,15.99,PG,"Trailers,Commentaries,Behind the Scenes",English             ,25.82,18,1,7.0
924,925,UNITED PILOT,2006,3,0.99,164,27.99,R,"Trailers,Deleted Scenes",English             ,55.83,17,1,6.0
925,926,UNTOUCHABLES SUNRISE,2006,5,2.99,120,11.99,NC-17,"Trailers,Deleted Scenes",English             ,35.92,8,1,5.0
926,927,UPRISING UPTOWN,2006,6,2.99,174,16.99,NC-17,"Trailers,Behind the Scenes",English             ,60.84,16,1,5.0
927,928,UPTOWN YOUNG,2006,5,2.99,84,16.99,PG,Commentaries,English             ,38.88,12,1,7.0
928,929,USUAL UNTOUCHABLES,2006,5,4.99,128,21.99,PG-13,"Trailers,Commentaries,Behind the Scenes",English             ,70.87,13,1,5.0
929,930,VACATION BOONDOCK,2006,4,2.99,145,23.99,R,Commentaries,English             ,96.79,21,1,6.0
930,931,VALENTINE VANISHING,2006,7,0.99,48,9.99,PG-13,"Trailers,Behind the Scenes",English             ,16.88,12,1,2.0
931,932,VALLEY PACKER,2006,3,0.99,73,21.99,G,"Commentaries,Deleted Scenes",English             ,58.85,15,1,4.0
932,933,VAMPIRE WHALE,2006,4,4.99,126,11.99,NC-17,"Trailers,Commentaries",English             ,79.88,12,1,5.0
933,934,VANILLA DAY,2006,7,4.99,122,20.99,NC-17,"Deleted Scenes,Behind the Scenes",English             ,52.91,9,1,2.0
934,935,VANISHED GARDEN,2006,5,0.99,142,17.99,R,"Trailers,Commentaries,Deleted Scenes",English             ,14.94,7,1,2.0
935,936,VANISHING ROCKY,2006,3,2.99,123,21.99,NC-17,"Trailers,Commentaries,Behind the Scenes",English             ,87.82,18,1,5.0
936,937,VARSITY TRIP,2006,7,2.99,85,14.99,NC-17,"Commentaries,Deleted Scenes",English             ,48.84,16,1,3.0
937,938,VELVET TERMINATOR,2006,3,4.99,173,14.99,R,Behind the Scenes,English             ,177.74,26,1,9.0
938,939,VERTIGO NORTHWEST,2006,4,2.99,90,17.99,R,"Commentaries,Behind the Scenes",English             ,37.92,8,1,4.0
939,940,VICTORY ACADEMY,2006,6,0.99,64,19.99,PG-13,"Trailers,Behind the Scenes",English             ,12.91,9,1,5.0
940,941,VIDEOTAPE ARSENIC,2006,4,4.99,145,10.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",English             ,178.71,29,1,5.0
941,942,VIETNAM SMOOCHY,2006,7,0.99,174,27.99,PG-13,"Deleted Scenes,Behind the Scenes",English             ,22.85,15,1,2.0
942,943,VILLAIN DESPERATE,2006,4,4.99,76,27.99,PG-13,"Trailers,Commentaries",English             ,,0,1,2.0
943,944,VIRGIN DAISY,2006,6,4.99,179,29.99,PG-13,"Trailers,Behind the Scenes",English             ,93.83,17,1,8.0
944,945,VIRGINIAN PLUTO,2006,5,0.99,164,22.99,R,Deleted Scenes,English             ,51.71,29,1,8.0
945,946,VIRTUAL SPOILERS,2006,3,4.99,144,14.99,NC-17,"Commentaries,Deleted Scenes",English             ,117.86,14,1,3.0
946,947,VISION TORQUE,2006,5,0.99,59,16.99,PG-13,"Commentaries,Deleted Scenes",English             ,15.93,7,1,5.0
947,948,VOICE PEACH,2006,6,0.99,139,22.99,PG-13,"Commentaries,Behind the Scenes",English             ,33.81,19,1,3.0
948,949,VOLCANO TEXAS,2006,6,0.99,157,27.99,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",English             ,36.78,22,1,5.0
949,950,VOLUME HOUSE,2006,7,4.99,132,12.99,PG,Commentaries,English             ,,0,1,5.0
950,951,VOYAGE LEGALLY,2006,6,0.99,78,28.99,PG-13,"Commentaries,Behind the Scenes",English             ,48.72,28,1,5.0
951,952,WAGON JAWS,2006,7,2.99,152,17.99,PG,"Deleted Scenes,Behind the Scenes",English             ,38.9,10,1,6.0
952,953,WAIT CIDER,2006,3,0.99,112,9.99,PG-13,Trailers,English             ,83.79,21,1,9.0
953,954,WAKE JAWS,2006,7,4.99,73,18.99,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",English             ,,0,1,5.0
954,955,WALLS ARTIST,2006,7,4.99,135,19.99,PG,"Trailers,Behind the Scenes",English             ,,0,1,5.0
955,956,WANDA CHAMBER,2006,7,4.99,107,23.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",English             ,86.84,16,1,7.0
956,957,WAR NOTTING,2006,7,4.99,80,26.99,G,"Deleted Scenes,Behind the Scenes",English             ,65.88,12,1,9.0
957,958,WARDROBE PHANTOM,2006,6,2.99,178,19.99,G,"Trailers,Commentaries",English             ,93.73,27,1,8.0
958,959,WARLOCK WEREWOLF,2006,6,2.99,83,10.99,G,"Commentaries,Behind the Scenes",English             ,21.94,6,1,6.0
959,960,WARS PLUTO,2006,5,2.99,128,15.99,G,"Commentaries,Behind the Scenes",English             ,42.9,10,1,4.0
960,961,WASH HEAVENLY,2006,7,4.99,161,22.99,R,Commentaries,English             ,119.77,23,1,5.0
961,962,WASTELAND DIVINE,2006,7,2.99,85,18.99,PG,"Trailers,Deleted Scenes,Behind the Scenes",English             ,49.85,15,1,6.0
962,963,WATCH TRACY,2006,5,0.99,78,12.99,PG,"Trailers,Deleted Scenes,Behind the Scenes",English             ,34.84,16,1,5.0
963,964,WATERFRONT DELIVERANCE,2006,4,4.99,61,17.99,G,Behind the Scenes,English             ,121.83,17,1,6.0
964,965,WATERSHIP FRONTIER,2006,6,0.99,112,28.99,G,Commentaries,English             ,13.94,6,1,6.0
965,966,WEDDING APOLLO,2006,3,0.99,70,14.99,PG,Trailers,English             ,81.76,24,1,10.0
966,967,WEEKEND PERSONAL,2006,5,2.99,134,26.99,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",English             ,74.82,18,1,10.0
967,968,WEREWOLF LOLA,2006,6,4.99,79,19.99,G,"Trailers,Behind the Scenes",English             ,78.86,14,1,7.0
968,969,WEST LION,2006,4,4.99,159,29.99,G,Trailers,English             ,104.84,16,1,9.0
969,970,WESTWARD SEABISCUIT,2006,7,0.99,52,11.99,NC-17,"Commentaries,Deleted Scenes",English             ,37.74,26,1,6.0
970,971,WHALE BIKINI,2006,4,4.99,109,11.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",English             ,134.82,18,1,5.0
971,972,WHISPERER GIANT,2006,4,4.99,59,24.99,PG-13,"Trailers,Deleted Scenes",English             ,151.78,22,1,3.0
972,973,WIFE TURN,2006,3,4.99,183,27.99,NC-17,"Deleted Scenes,Behind the Scenes",English             ,223.69,31,1,6.0
973,974,WILD APOLLO,2006,4,0.99,181,24.99,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",English             ,15.94,6,1,4.0
974,975,WILLOW TRACY,2006,6,2.99,137,22.99,R,"Trailers,Commentaries,Behind the Scenes",English             ,58.84,16,1,2.0
975,976,WIND PHANTOM,2006,6,0.99,111,12.99,R,"Commentaries,Deleted Scenes",English             ,38.77,23,1,3.0
976,977,WINDOW SIDE,2006,3,2.99,85,25.99,R,"Deleted Scenes,Behind the Scenes",English             ,59.88,12,1,4.0
977,978,WISDOM WORKER,2006,3,0.99,98,12.99,R,"Deleted Scenes,Behind the Scenes",English             ,29.91,9,1,7.0
978,979,WITCHES PANIC,2006,6,4.99,100,10.99,NC-17,"Commentaries,Behind the Scenes",English             ,173.7,30,1,4.0
979,980,WIZARD COLDBLOODED,2006,4,4.99,75,12.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes",English             ,97.84,16,1,9.0
980,981,WOLVES DESIRE,2006,7,0.99,55,13.99,NC-17,Behind the Scenes,English             ,24.79,21,1,6.0
981,982,WOMEN DORADO,2006,4,0.99,126,23.99,R,"Deleted Scenes,Behind the Scenes",English             ,44.78,23,1,5.0
982,983,WON DARES,2006,7,2.99,105,18.99,PG,Behind the Scenes,English             ,28.91,9,1,5.0
983,984,WONDERFUL DROP,2006,3,2.99,126,20.99,NC-17,Commentaries,English             ,55.91,9,1,4.0
984,985,WONDERLAND CHRISTMAS,2006,4,4.99,111,19.99,PG,Commentaries,English             ,148.78,22,1,5.0
985,986,WONKA SEA,2006,6,2.99,85,24.99,NC-17,"Trailers,Commentaries",English             ,66.82,18,1,2.0
986,987,WORDS HUNTER,2006,3,2.99,116,13.99,PG,"Trailers,Commentaries,Deleted Scenes",English             ,82.84,16,1,6.0
987,988,WORKER TARZAN,2006,7,2.99,139,26.99,R,"Trailers,Commentaries,Behind the Scenes",English             ,50.85,15,1,9.0
988,989,WORKING MICROCOSMOS,2006,4,4.99,74,22.99,R,"Commentaries,Deleted Scenes",English             ,163.75,25,1,5.0
989,990,WORLD LEATHERNECKS,2006,3,0.99,171,13.99,PG-13,"Trailers,Behind the Scenes",English             ,24.92,8,1,8.0
990,991,WORST BANGER,2006,4,2.99,185,26.99,PG,"Deleted Scenes,Behind the Scenes",English             ,73.84,16,1,4.0
991,992,WRATH MILE,2006,5,0.99,176,17.99,NC-17,"Trailers,Commentaries",English             ,23.86,14,1,4.0
992,993,WRONG BEHAVIOR,2006,6,2.99,178,10.99,PG-13,"Trailers,Behind the Scenes",English             ,62.8,20,1,9.0
993,994,WYOMING STORM,2006,6,4.99,100,29.99,PG-13,Deleted Scenes,English             ,72.87,13,1,6.0
994,995,YENTL IDAHO,2006,5,4.99,86,11.99,R,"Trailers,Commentaries,Deleted Scenes",English             ,135.77,23,1,1.0
995,996,YOUNG LANGUAGE,2006,6,0.99,183,9.99,G,"Trailers,Behind the Scenes",English             ,6.93,7,1,5.0
996,997,YOUTH KICK,2006,4,0.99,179,14.99,NC-17,"Trailers,Behind the Scenes",English             ,16.94,6,1,5.0
997,998,ZHIVAGO CORE,2006,6,0.99,105,10.99,NC-17,Deleted Scenes,English             ,14.91,9,1,6.0
998,999,ZOOLANDER FICTION,2006,5,2.99,101,28.99,R,"Trailers,Deleted Scenes",English             ,73.83,17,1,5.0
999,1000,ZORRO ARK,2006,3,4.99,50,18.99,NC-17,"Trailers,Commentaries,Behind the Scenes",English             ,214.69,31,1,3.0
